,class_ratio,n_samples,n_features,balancing_method,classifier,accuracy,precision,recall,F1 score,ROC AUC Score
16,0.1,1000.0,20,ADASYN,Decision Tree,0.765,0.89171974522293,0.8235294117647058,0.8562691131498471,0.6284313725490196
17,0.1,1000.0,20,ADASYN,Random Forest,0.865,0.9085714285714286,0.9352941176470588,0.9217391304347827,0.7009803921568628
18,0.1,1000.0,20,RandomOverSampler,Logistic Regression,0.755,0.9481481481481482,0.7529411764705882,0.8393442622950821,0.7598039215686274
19,0.1,1000.0,20,RandomOverSampler,Decision Tree,0.81,0.888235294117647,0.888235294117647,0.888235294117647,0.6274509803921569
20,0.1,1000.0,20,RandomOverSampler,Random Forest,0.9,0.9032258064516129,0.9882352941176471,0.943820224719101,0.6941176470588235
21,0.1,1000.0,20,SMOTE,Logistic Regression,0.785,0.9440559440559441,0.7941176470588235,0.8626198083067093,0.7637254901960784
22,0.1,1000.0,20,SMOTE,Decision Tree,0.8,0.9012345679012346,0.8588235294117647,0.8795180722891566,0.6627450980392158
23,0.1,1000.0,20,SMOTE,Random Forest,0.88,0.9147727272727273,0.9470588235294117,0.930635838150289,0.7235294117647059
24,0.1,1000.0,20,BorderlineSMOTE,Logistic Regression,0.735,0.9465648854961832,0.7294117647058823,0.823920265780731,0.7480392156862745
25,0.1,1000.0,20,BorderlineSMOTE,Decision Tree,0.795,0.8816568047337278,0.8764705882352941,0.8790560471976402,0.6049019607843138
26,0.1,1000.0,20,BorderlineSMOTE,Random Forest,0.87,0.9,0.9529411764705882,0.9257142857142857,0.6764705882352942
27,0.1,1000.0,20,SVMSMOTE,Logistic Regression,0.89,0.9404761904761905,0.9294117647058824,0.9349112426035503,0.7980392156862746
28,0.1,1000.0,20,SVMSMOTE,Decision Tree,0.825,0.9090909090909091,0.8823529411764706,0.8955223880597014,0.6911764705882353
29,0.1,1000.0,20,SVMSMOTE,Random Forest,0.895,0.907103825136612,0.9764705882352941,0.9405099150141644,0.7049019607843138
30,0.1,1000.0,100,ADASYN,Logistic Regression,0.825,0.9375,0.8571428571428571,0.8955223880597014,0.7285714285714286
31,0.1,1000.0,100,ADASYN,Decision Tree,0.75,0.9084967320261438,0.7942857142857143,0.847560975609756,0.6171428571428571
32,0.1,1000.0,100,ADASYN,Random Forest,0.915,0.9157894736842105,0.9942857142857143,0.9534246575342464,0.6771428571428572
33,0.1,1000.0,100,RandomOverSampler,Logistic Regression,0.845,0.9390243902439024,0.88,0.9085545722713865,0.74
34,0.1,1000.0,100,RandomOverSampler,Decision Tree,0.835,0.9176470588235294,0.8914285714285715,0.9043478260869565,0.6657142857142857
35,0.1,1000.0,100,RandomOverSampler,Random Forest,0.91,0.9067357512953368,1.0,0.951086956521739,0.64
36,0.1,1000.0,100,SMOTE,Logistic Regression,0.87,0.9408284023668639,0.9085714285714286,0.9244186046511629,0.7542857142857142
37,0.1,1000.0,100,SMOTE,Decision Tree,0.73,0.8805031446540881,0.8,0.8383233532934132,0.52
38,0.1,1000.0,100,SMOTE,Random Forest,0.915,0.9157894736842105,0.9942857142857143,0.9534246575342464,0.6771428571428572
39,0.1,1000.0,100,BorderlineSMOTE,Logistic Regression,0.875,0.936046511627907,0.92,0.9279538904899135,0.7400000000000001
40,0.1,1000.0,100,BorderlineSMOTE,Decision Tree,0.765,0.8950617283950617,0.8285714285714286,0.8605341246290801,0.5742857142857143
41,0.1,1000.0,100,BorderlineSMOTE,Random Forest,0.9,0.9015544041450777,0.9942857142857143,0.9456521739130435,0.6171428571428572
42,0.1,1000.0,100,SVMSMOTE,Logistic Regression,0.925,0.9395604395604396,0.9771428571428571,0.9579831932773109,0.7685714285714287
43,0.1,1000.0,100,SVMSMOTE,Decision Tree,0.835,0.9127906976744186,0.8971428571428571,0.9048991354466859,0.6485714285714286
44,0.1,1000.0,100,SVMSMOTE,Random Forest,0.91,0.9067357512953368,1.0,0.951086956521739,0.64
45,0.1,10000.0,10,ADASYN,Logistic Regression,0.7125,0.9537037037037037,0.7058823529411765,0.8112897932392517,0.7324592487597449
46,0.1,10000.0,10,ADASYN,Decision Tree,0.803,0.9414443721535458,0.8263849229011994,0.8801703163017032,0.7324695698843346
47,0.1,10000.0,10,ADASYN,Random Forest,0.8855,0.9508293838862559,0.9166190748143918,0.9334108752544343,0.7916428707405293
48,0.1,10000.0,10,RandomOverSampler,Logistic Regression,0.8765,0.9513805522208884,0.905197030268418,0.9277143693298215,0.7899479127245704
49,0.1,10000.0,10,RandomOverSampler,Decision Tree,0.888,0.944153577661431,0.9268989149057681,0.9354466858789625,0.7706783731155347
50,0.1,10000.0,10,RandomOverSampler,Random Forest,0.9445,0.9510451045104511,0.9874357509994289,0.9688988512188288,0.8150030160619635
51,0.1,10000.0,10,SMOTE,Logistic Regression,0.8785,0.9509569377990431,0.9080525414049114,0.9290096406660824,0.7893676361643032
52,0.1,10000.0,10,SMOTE,Decision Tree,0.8375,0.9461827284105131,0.863506567675614,0.9029561063003881,0.7590625207855981
53,0.1,10000.0,10,SMOTE,Random Forest,0.9195,0.9517045454545454,0.9565962307252999,0.9541441184847622,0.8076153844389552
54,0.1,10000.0,10,BorderlineSMOTE,Logistic Regression,0.7285,0.9534534534534534,0.7252998286693318,0.82387285111904,0.7381519223667945
55,0.1,10000.0,10,BorderlineSMOTE,Decision Tree,0.836,0.9455228553537883,0.8623643632210166,0.9020310633213858,0.7564833864297854
56,0.1,10000.0,10,BorderlineSMOTE,Random Forest,0.9085,0.9526558891454965,0.9423186750428326,0.9474590869939706,0.8065007029832636
57,0.1,10000.0,10,SVMSMOTE,Logistic Regression,0.851,0.954915466499687,0.8709308966304968,0.9109916367980884,0.7908871350622364
58,0.1,10000.0,10,SVMSMOTE,Decision Tree,0.8495,0.9415347137637028,0.8829240434037693,0.9112879457707044,0.7486909373645352
59,0.1,10000.0,10,SVMSMOTE,Random Forest,0.928,0.9521665728756331,0.9663049685893775,0.9591836734693878,0.812469753370994
60,0.1,10000.0,20,ADASYN,Logistic Regression,0.7715,0.9408831908831908,0.7793510324483776,0.8525330751855437,0.753609942453697
61,0.1,10000.0,20,ADASYN,Decision Tree,0.799,0.9239344262295082,0.8312684365781711,0.8751552795031056,0.7254702838628562
62,0.1,10000.0,20,ADASYN,Random Forest,0.9215,0.9424626006904487,0.9663716814159292,0.9542674046023886,0.8192514144784564
63,0.1,10000.0,20,RandomOverSampler,Logistic Regression,0.8565,0.9467005076142132,0.88023598820059,0.9122592479364109,0.8024130760675081
64,0.1,10000.0,20,RandomOverSampler,Decision Tree,0.869,0.9222156747200942,0.9233038348082596,0.9227594339622642,0.745258474781179
65,0.1,10000.0,20,RandomOverSampler,Random Forest,0.94,0.9411764705882353,0.9911504424778761,0.9655172413793104,0.8234440736979546
66,0.1,10000.0,20,SMOTE,Logistic Regression,0.8635,0.9449311639549437,0.8908554572271387,0.917096872153052,0.8011654335316022
67,0.1,10000.0,20,SMOTE,Decision Tree,0.8255,0.9330759330759331,0.855457227138643,0.8925823330255463,0.7572368102906331
68,0.1,10000.0,20,SMOTE,Random Forest,0.9335,0.94375,0.9799410029498525,0.96150506512301,0.8276754195077132
69,0.1,10000.0,20,BorderlineSMOTE,Logistic Regression,0.763,0.9407942238267148,0.7687315634218289,0.8461038961038961,0.7499395522027178
70,0.1,10000.0,20,BorderlineSMOTE,Decision Tree,0.834,0.9246105919003115,0.8755162241887906,0.8993939393939393,0.7393974563566905
71,0.1,10000.0,20,BorderlineSMOTE,Random Forest,0.9265,0.9432989690721649,0.9716814159292035,0.9572798605056669,0.8235456259973888
72,0.1,10000.0,20,SVMSMOTE,Logistic Regression,0.8545,0.9448669201520913,0.879646017699115,0.9110907424381302,0.7972000580298854
73,0.1,10000.0,20,SVMSMOTE,Decision Tree,0.8655,0.9406674907292955,0.8979351032448377,0.9188047087232115,0.791590502442091
74,0.1,10000.0,20,SVMSMOTE,Random Forest,0.935,0.943342776203966,0.9823008849557522,0.9624277456647399,0.8272160162483679
75,0.1,10000.0,100,ADASYN,Logistic Regression,0.8395,0.9493835171966256,0.8575615474794842,0.9011395133969818,0.7961277125152523
76,0.1,10000.0,100,ADASYN,Decision Tree,0.759,0.9069148936170213,0.7995310668229777,0.8498442367601245,0.6616702953162508
77,0.1,10000.0,100,ADASYN,Random Forest,0.93,0.935,0.9865181711606096,0.9600684540787223,0.79427949374357
78,0.1,10000.0,100,RandomOverSampler,Logistic Regression,0.8855,0.947847180109157,0.9161781946072685,0.9317436661698956,0.8118305939022736
79,0.1,10000.0,100,RandomOverSampler,Decision Tree,0.8235,0.8903635314483554,0.9044548651817116,0.8973538819424252,0.6290981808901754
80,0.1,10000.0,100,RandomOverSampler,Random Forest,0.9135,0.9114331723027376,0.9953106682297772,0.9515270383861025,0.7170430892169295
81,0.1,10000.0,100,SMOTE,Logistic Regression,0.8925,0.9499094749547374,0.9226260257913247,0.936068986024383,0.8201565503106283
82,0.1,10000.0,100,SMOTE,Decision Tree,0.7705,0.9115511551155115,0.809495896834701,0.8574976715305805,0.6768567919547654
83,0.1,10000.0,100,SMOTE,Random Forest,0.936,0.9388209121245829,0.9894490035169988,0.9634703196347032,0.8076496718265266
84,0.1,10000.0,100,BorderlineSMOTE,Logistic Regression,0.8855,0.947847180109157,0.9161781946072685,0.9317436661698956,0.8118305939022736
85,0.1,10000.0,100,BorderlineSMOTE,Decision Tree,0.7945,0.9069767441860465,0.8458382180539273,0.8753412192902639,0.6712184287548548
86,0.1,10000.0,100,BorderlineSMOTE,Random Forest,0.9325,0.9342177998894416,0.9906213364595545,0.961593172119488,0.7929297158488249
87,0.1,10000.0,100,SVMSMOTE,Logistic Regression,0.92,0.9494186046511628,0.9572098475967175,0.9532983070636311,0.8306457401248893
88,0.1,10000.0,100,SVMSMOTE,Decision Tree,0.7905,0.9080532656943564,0.839390386869871,0.8723728297289064,0.6730965539791532
89,0.1,10000.0,100,SVMSMOTE,Random Forest,0.9405,0.93912562257886,0.9947245017584995,0.9661258183888415,0.8102874209472769
90,0.1,100000.0,10,ADASYN,Logistic Regression,0.65805,0.9505275903822868,0.6368430202236773,0.7626912800582949,0.7141561072682369
91,0.1,100000.0,10,ADASYN,Decision Tree,0.8035,0.9387056422410955,0.8262154488033842,0.8788756703445726,0.7434030215216337
92,0.1,100000.0,10,ADASYN,Random Forest,0.90055,0.9497996700447796,0.9341136929941473,0.941891378655526,0.8117524352684918
93,0.1,100000.0,10,RandomOverSampler,Logistic Regression,0.8374,0.9495987158908508,0.8570435185721736,0.9009502923976609,0.7854302536353395
94,0.1,100000.0,10,RandomOverSampler,Decision Tree,0.8912,0.9375616549643127,0.9362577504780669,0.9369092490576979,0.7719932573024677
95,0.1,100000.0,10,RandomOverSampler,Random Forest,0.9425,0.9481885469419556,0.9873094975951787,0.9673536592289785,0.823950045917531
96,0.1,100000.0,10,SMOTE,Logistic Regression,0.8376,0.9493808943350228,0.8575070985686968,0.9011082693947144,0.784932914942387
97,0.1,100000.0,10,SMOTE,Decision Tree,0.83815,0.943783236262345,0.8638813235208901,0.902066378241007,0.7700740923109373
98,0.1,100000.0,10,SMOTE,Random Forest,0.92965,0.949364935359492,0.9702149852233876,0.9596767259908864,0.8223295122981685
99,0.1,100000.0,10,BorderlineSMOTE,Logistic Regression,0.67005,0.9518399186026794,0.6505186301211102,0.7728477505077277,0.7217230409081673
100,0.1,100000.0,10,BorderlineSMOTE,Decision Tree,0.84205,0.9395734597156398,0.8730949759517876,0.9051151893791488,0.7599160625293025
101,0.1,100000.0,10,BorderlineSMOTE,Random Forest,0.91895,0.9496721500057518,0.9567711653242162,0.9532084403775655,0.8188886814590457
102,0.1,100000.0,10,SVMSMOTE,Logistic Regression,0.8189,0.9505650650981429,0.8334588862490584,0.8881684574533777,0.7803823778675113
103,0.1,100000.0,10,SVMSMOTE,Decision Tree,0.85865,0.9418789808917197,0.8911745958161905,0.9158255173440524,0.7726015159175739
104,0.1,100000.0,10,SVMSMOTE,Random Forest,0.9311,0.9498045436519177,0.9714898302138263,0.9605248080669188,0.8242429100030122
105,0.1,100000.0,20,ADASYN,Logistic Regression,0.73405,0.9367684946632315,0.7404864424531595,0.8271424393097396,0.7176135126267219
106,0.1,100000.0,20,ADASYN,Decision Tree,0.78925,0.9345393634840871,0.8115908297451414,0.8687365700227335,0.7321991106792515
107,0.1,100000.0,20,ADASYN,Random Forest,0.9304,0.9457049328366632,0.9749796345862912,0.9601191840476736,0.8165587583023852
108,0.1,100000.0,20,RandomOverSampler,Logistic Regression,0.8476,0.9374381188118812,0.8814732922145933,0.9085947340010795,0.7610991194548445
109,0.1,100000.0,20,RandomOverSampler,Decision Tree,0.87435,0.9293615028969392,0.9240079134178983,0.9266769760452834,0.747540559409731
110,0.1,100000.0,20,RandomOverSampler,Random Forest,0.9405,0.942171605484299,0.9916210869312231,0.9662641038725407,0.8099541113405226
111,0.1,100000.0,20,SMOTE,Logistic Regression,0.8508,0.9372536945812808,0.8856627487489818,0.910728175671633,0.7617723836140077
112,0.1,100000.0,20,SMOTE,Decision Tree,0.824,0.9385188037479143,0.8509251716513441,0.892578125,0.7552422588889273
113,0.1,100000.0,20,SMOTE,Random Forest,0.93895,0.945029826615376,0.9863260793669266,0.9652364547447542,0.8179675883686089
114,0.1,100000.0,20,BorderlineSMOTE,Logistic Regression,0.68775,0.9392211963067041,0.6806703130455022,0.7893121014810567,0.7058291153002919
115,0.1,100000.0,20,BorderlineSMOTE,Decision Tree,0.8208,0.9333503249649547,0.852321657162807,0.8909975669099757,0.7403043964563146
116,0.1,100000.0,20,BorderlineSMOTE,Random Forest,0.93355,0.9454463733917636,0.9791690911206796,0.9620122909818494,0.8170543394480442
117,0.1,100000.0,20,SVMSMOTE,Logistic Regression,0.7742,0.9431929480901078,0.7844757360642384,0.8565438373570521,0.747959261066945
118,0.1,100000.0,20,SVMSMOTE,Decision Tree,0.8432,0.9381861277445109,0.8751891074130106,0.9055933530013847,0.7615106873241315
119,0.1,100000.0,20,SVMSMOTE,Random Forest,0.93615,0.9455553688455721,0.98225299662516,0.9635548959730585,0.8184186091867804
